,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),soil_temperature_level_4 (degC)
2021-11-13 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.44,191.4,15.44
2021-11-13 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.8,207.92,15.44
2021-11-13 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.77,189.21,15.43
2021-11-13 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.69,144.28,15.42
2021-11-13 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.41,117.4,15.42
2021-11-13 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.23,48.61,15.41
2021-11-13 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.85,21.22,15.4
2021-11-13 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.81,3.31,15.4
2021-11-14 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.86,0.0,15.39
2021-11-14 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.68,0.0,15.39
2021-11-14 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.5,0.0,15.38
2021-11-14 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.11,0.0,15.37
2021-11-14 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.11,0.0,15.37
2021-11-14 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.37,0.0,15.36
2021-11-14 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.23,0.0,15.35
2021-11-14 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.19,0.0,15.35
2021-11-14 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.05,0.0,15.34
2021-11-14 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.42,0.0,15.33
2021-11-14 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.98,0.0,15.33
2021-11-14 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.95,0.0,15.32
2021-11-14 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.93,0.0,15.31
2021-11-14 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.08,0.0,15.31
2021-11-14 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.09,23.27,15.3
2021-11-14 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.87,119.14,15.29
2021-11-14 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.64,243.92,15.28
2021-11-14 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.34,300.02,15.28
2021-11-14 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.05,270.94,15.27
2021-11-14 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.22,244.76,15.27
2021-11-14 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.15,192.09,15.26
2021-11-14 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.25,122.87,15.25
2021-11-14 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.45,62.48,15.24
2021-11-14 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.44,13.34,15.24
2021-11-15 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.7,0.0,15.23
2021-11-15 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.92,0.0,15.22
2021-11-15 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.02,0.0,15.22
2021-11-15 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.73,0.0,15.21
2021-11-15 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.85,0.0,15.2
2021-11-15 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.59,0.0,15.2
2021-11-15 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.87,0.0,15.19
2021-11-15 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.4,0.0,15.18
2021-11-15 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.59,0.0,15.17
2021-11-15 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.59,0.0,15.17
2021-11-15 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.56,0.0,15.16
2021-11-15 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.49,0.0,15.15
2021-11-15 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.48,0.0,15.14
2021-11-15 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.44,0.0,15.14
2021-11-15 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.96,14.14,15.13
2021-11-15 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.72,86.78,15.12
2021-11-15 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.28,137.43,15.11
2021-11-15 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.27,185.87,15.11
2021-11-15 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.63,195.07,15.1
2021-11-15 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.02,134.79,15.09
2021-11-15 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.21,205.73,15.09
2021-11-15 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.8,212.33,15.08
2021-11-15 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.07,124.3,15.07
2021-11-15 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.29,18.43,15.06
2021-11-16 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.25,0.0,15.06
2021-11-16 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.7,0.0,15.05
2021-11-16 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.67,0.0,15.04
2021-11-16 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.1,0.0,15.04
2021-11-16 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.24,0.0,15.03
2021-11-16 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.32,0.0,15.02
2021-11-16 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.17,0.0,15.01
2021-11-16 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.19,0.0,15.01
2021-11-16 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.14,0.0,15.0
2021-11-16 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.89,0.0,14.99
2021-11-16 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.72,0.0,14.98
2021-11-16 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.78,0.0,14.97
2021-11-16 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.78,0.0,14.97
2021-11-16 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.72,0.0,14.96
2021-11-16 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.19,19.67,14.95
2021-11-16 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.24,101.81,14.94
2021-11-16 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.12,213.15,14.94
2021-11-16 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.0,284.78,14.93
2021-11-16 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.11,351.48,14.92
2021-11-16 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.17,175.8,14.91
2021-11-16 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.84,186.61,14.9
2021-11-16 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.03,133.51,14.9
2021-11-16 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.49,62.74,14.89
2021-11-16 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.53,10.08,14.88
2021-11-17 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.45,0.0,14.87
2021-11-17 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.11,0.0,14.86
2021-11-17 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.25,0.0,14.86
2021-11-17 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.9,0.0,14.85
2021-11-17 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.61,0.0,14.84
2021-11-17 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.84,0.0,14.84
2021-11-17 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.46,0.0,14.83
2021-11-17 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.53,0.0,14.82
2021-11-17 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.52,0.0,14.81
2021-11-17 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.12,0.0,14.81
2021-11-17 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.86,0.0,14.8
2021-11-17 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.97,0.0,14.79
2021-11-17 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.86,0.0,14.78
2021-11-17 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.5,0.0,14.77
2021-11-17 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.2,22.33,14.77
2021-11-17 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.05,141.95,14.76
2021-11-17 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.33,282.17,14.75
2021-11-17 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.48,389.72,14.74
2021-11-17 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.5,432.01,14.73
2021-11-17 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.17,332.53,14.72
2021-11-17 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.61,251.88,14.72
2021-11-17 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.12,184.74,14.71
2021-11-17 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.98,95.27,14.7
2021-11-17 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.61,15.18,14.69
2021-11-18 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.43,0.0,14.68
2021-11-18 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.89,0.0,14.68
2021-11-18 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.57,0.0,14.67
2021-11-18 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.39,0.0,14.66
2021-11-18 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.56,0.0,14.65
2021-11-18 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.84,0.0,14.64
2021-11-18 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.57,0.0,14.63
2021-11-18 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.71,0.0,14.62
2021-11-18 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.95,0.0,14.62
2021-11-18 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.9,0.0,14.61
2021-11-18 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.1,0.0,14.6
2021-11-18 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.11,0.0,14.59
2021-11-18 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.13,0.0,14.58
2021-11-18 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.19,0.0,14.57
2021-11-18 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.17,15.44,14.57
2021-11-18 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.77,109.56,14.56
2021-11-18 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.39,201.12,14.55
2021-11-18 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.08,196.65,14.54
2021-11-18 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.81,212.54,14.53
2021-11-18 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.68,178.47,14.52
2021-11-18 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.28,211.46,14.51
2021-11-18 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.03,136.59,14.51
2021-11-18 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.82,71.41,14.5
2021-11-18 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.23,14.07,14.49
2021-11-19 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.75,0.0,14.48
2021-11-19 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.25,0.0,14.47
2021-11-19 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.71,0.0,14.46
2021-11-19 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.74,0.0,14.45
2021-11-19 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.62,0.0,14.45
2021-11-19 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.79,0.0,14.44
2021-11-19 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.87,0.0,14.43
2021-11-19 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.83,0.0,14.42
2021-11-19 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.85,0.0,14.41
2021-11-19 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.22,0.0,14.4
2021-11-19 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.83,0.0,14.4
2021-11-19 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.74,0.0,14.38
2021-11-19 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.44,0.0,14.38
2021-11-19 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.24,0.0,14.37
2021-11-19 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.77,14.11,14.36
2021-11-19 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.55,82.56,14.35
2021-11-19 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.78,135.9,14.34
2021-11-19 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.82,166.15,14.33
2021-11-19 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.97,218.28,14.32
2021-11-19 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.75,271.44,14.32
2021-11-19 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.7,292.32,14.31
2021-11-19 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.71,232.26,14.3
2021-11-19 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.82,126.6,14.29
2021-11-19 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.12,15.86,14.28
2021-11-20 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.6,0.0,14.27
2021-11-20 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.33,0.0,14.26
2021-11-20 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.92,0.0,14.25
2021-11-20 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.45,0.0,14.24
2021-11-20 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.37,0.0,14.23
2021-11-20 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.47,0.0,14.23
2021-11-20 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.37,0.0,14.22
2021-11-20 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.38,0.0,14.21
2021-11-20 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.47,0.0,14.2
2021-11-20 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.08,0.0,14.19
2021-11-20 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.78,0.0,14.18
2021-11-20 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.57,0.0,14.17
2021-11-20 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.2,0.0,14.16
2021-11-20 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.01,0.0,14.15
2021-11-20 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.6,15.3,14.14
2021-11-20 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.62,107.65,14.14
2021-11-20 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.33,199.39,14.13
2021-11-20 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.85,310.97,14.12
2021-11-20 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.79,386.77,14.11
2021-11-20 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.0,358.7,14.1
2021-11-20 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.64,301.19,14.09
2021-11-20 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.51,206.1,14.08
2021-11-20 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.36,93.32,14.07
2021-11-20 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.97,10.31,14.06
2021-11-21 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.3,0.0,14.05
2021-11-21 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.86,0.0,14.05
2021-11-21 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.37,0.0,14.04
2021-11-21 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.91,0.0,14.03
2021-11-21 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.7,0.0,14.02
2021-11-21 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.03,0.0,14.01
2021-11-21 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.1,0.0,14.0
2021-11-21 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.49,0.0,13.99
2021-11-21 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.16,0.0,13.98
2021-11-21 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.53,0.0,13.97
2021-11-21 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.57,0.0,13.96
2021-11-21 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.52,0.0,13.95
2021-11-21 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.71,0.0,13.94
2021-11-21 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.56,0.0,13.94
2021-11-21 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.88,15.01,13.93
2021-11-21 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.82,114.44,13.92
2021-11-21 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.15,143.18,13.91
2021-11-21 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.2,264.73,13.9
2021-11-21 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.52,377.3,13.89
2021-11-21 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.13,409.17,13.88
2021-11-21 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.2,356.6,13.87
2021-11-21 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.78,258.69,13.86
2021-11-21 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.59,130.41,13.85
2021-11-21 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.34,14.94,13.85
2021-11-22 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.67,0.0,13.84
2021-11-22 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.12,0.0,13.83
2021-11-22 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.62,0.0,13.82
2021-11-22 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.76,0.0,13.81
2021-11-22 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.85,0.0,13.8
2021-11-22 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.09,0.0,13.79
2021-11-22 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.53,0.0,13.78
2021-11-22 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.5,0.0,13.78
2021-11-22 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-6.89,0.0,13.77
2021-11-22 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.0,0.0,13.76
2021-11-22 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-8.21,0.0,13.75
2021-11-22 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-8.37,0.0,13.74
2021-11-22 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-8.47,0.0,13.73
2021-11-22 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-8.72,0.0,13.72
2021-11-22 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-7.97,15.71,13.72
2021-11-22 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-5.42,130.56,13.71
2021-11-22 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.51,219.33,13.7
2021-11-22 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.42,303.7,13.69
2021-11-22 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.56,371.29,13.68
2021-11-22 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.17,243.94,13.67
2021-11-22 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.59,326.23,13.67
2021-11-22 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.86,250.74,13.66
2021-11-22 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.99,120.88,13.65
2021-11-22 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.05,13.24,13.64
2021-11-23 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.54,0.0,13.63
2021-11-23 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.72,0.0,13.62
2021-11-23 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.92,0.0,13.61
2021-11-23 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.46,0.0,13.6
2021-11-23 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.13,0.0,13.6
2021-11-23 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.41,0.0,13.59
2021-11-23 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.22,0.0,13.58
2021-11-23 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.44,0.0,13.57
2021-11-23 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.55,0.0,13.56
2021-11-23 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-4.66,0.0,13.55
2021-11-23 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.81,0.0,13.54
2021-11-23 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.73,0.0,13.53
2021-11-23 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.7,0.0,13.52
2021-11-23 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-3.48,0.0,13.51
2021-11-23 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.78,13.31,13.5
2021-11-23 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.83,118.65,13.49
2021-11-23 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.39,244.1,13.49
2021-11-23 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.17,335.44,13.48
2021-11-23 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.99,387.99,13.47
2021-11-23 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.3,388.96,13.46
2021-11-23 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.53,330.59,13.45
2021-11-23 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.57,228.1,13.44
2021-11-23 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.01,105.31,13.43
2021-11-23 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.31,11.54,13.42
2021-11-24 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.56,0.0,13.41
2021-11-24 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.68,0.0,13.4
2021-11-24 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.11,0.0,13.39
2021-11-24 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.04,0.0,13.39
2021-11-24 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.4,0.0,13.38
2021-11-24 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.54,0.0,13.37
2021-11-24 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.33,0.0,13.36
2021-11-24 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.44,0.0,13.35
2021-11-24 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.1,0.0,13.34
2021-11-24 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.77,0.0,13.33
2021-11-24 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.73,0.0,13.32
2021-11-24 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.72,0.0,13.31
2021-11-24 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.38,0.0,13.3
2021-11-24 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.03,0.0,13.29
2021-11-24 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.29,7.38,13.28
2021-11-24 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.77,66.63,13.28
2021-11-24 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.43,141.18,13.27
2021-11-24 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.18,234.25,13.26
2021-11-24 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.83,329.75,13.25
2021-11-24 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.9,397.84,13.24
2021-11-24 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.33,344.62,13.23
2021-11-24 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.51,220.8,13.22
