,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),relative_humidity (0-1),wind_speed (m/s)
2019-06-24 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.38,161.68,313.98,0.64,3.15
2019-06-24 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.22,341.22,316.77,0.61,2.37
2019-06-24 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.75,525.03,322.22,0.61,2.01
2019-06-24 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.04,681.46,330.46,0.53,1.48
2019-06-24 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.41,802.23,337.9,0.45,1.06
2019-06-24 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.46,887.9,346.32,0.46,1.04
2019-06-24 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.55,903.14,350.69,0.47,0.79
2019-06-24 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.62,728.23,363.41,0.49,0.52
2019-06-24 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.54,781.36,366.25,0.49,1.54
2019-06-24 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.97,683.46,363.7,0.5,2.12
2019-06-24 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.48,499.04,370.0,0.59,2.55
2019-06-24 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.18,326.04,372.93,0.64,2.56
2019-06-24 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.0,165.18,367.21,0.69,3.18
2019-06-25 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.84,56.76,360.05,0.72,3.15
2019-06-25 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.98,2.96,357.1,0.74,3.04
2019-06-25 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.17,0.0,351.69,0.79,2.72
2019-06-25 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.2,0.0,341.95,0.82,2.11
2019-06-25 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.76,0.0,335.34,0.82,1.86
2019-06-25 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,16.83,0.0,337.95,0.86,1.59
2019-06-25 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,16.36,0.0,333.46,0.88,1.4
2019-06-25 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,16.01,0.0,341.46,0.89,1.76
2019-06-25 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,15.93,0.0,345.23,0.9,1.71
2019-06-25 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,15.91,0.0,335.71,0.93,2.01
2019-06-25 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.4,22.9,336.59,0.92,0.5
2019-06-25 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.01,113.72,348.56,0.89,0.77
2019-06-25 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.96,216.9,357.13,0.86,1.37
2019-06-25 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.08,366.36,369.04,0.82,1.67
2019-06-25 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.88,402.49,374.82,0.82,2.37
2019-06-25 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.32,266.94,395.67,0.81,3.15
2019-06-25 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.07,209.14,396.99,0.82,3.93
2019-06-25 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.83,184.84,406.33,0.87,3.83
2019-06-25 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.71,176.27,405.11,0.91,4.37
2019-06-25 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.6,99.55,407.64,0.92,4.41
2019-06-25 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.84,115.46,404.95,0.91,4.72
2019-06-25 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.75,88.12,402.62,0.93,5.17
2019-06-25 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.4,133.58,398.44,0.93,4.09
2019-06-25 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.22,32.37,406.62,0.92,4.54
2019-06-26 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.06,9.76,407.73,0.92,4.36
2019-06-26 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.93,0.38,410.76,0.92,3.94
2019-06-26 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.67,0.0,410.03,0.94,3.53
2019-06-26 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.61,0.0,409.74,0.94,2.84
2019-06-26 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.55,0.0,409.04,0.95,2.11
2019-06-26 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.21,0.0,407.3,0.97,1.69
2019-06-26 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.47,0.0,404.74,0.97,1.81
2019-06-26 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.53,0.0,404.96,0.97,1.93
2019-06-26 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.58,0.0,402.41,0.98,1.85
2019-06-26 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.47,0.0,405.44,0.98,2.08
2019-06-26 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.22,11.82,404.69,0.89,1.08
2019-06-26 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.42,60.43,407.38,0.89,1.14
2019-06-26 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.79,145.33,403.12,0.88,1.93
2019-06-26 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.5,307.6,397.63,0.87,2.11
2019-06-26 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.77,342.12,408.62,0.82,2.41
2019-06-26 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.61,453.99,404.32,0.74,2.4
2019-06-26 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.8,525.06,406.22,0.73,2.04
2019-06-26 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.34,575.54,411.93,0.69,1.72
2019-06-26 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.26,729.03,404.1,0.67,1.61
2019-06-26 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.98,411.72,408.28,0.7,1.82
2019-06-26 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.07,645.05,380.34,0.76,1.77
2019-06-26 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.48,454.83,386.97,0.77,2.5
2019-06-26 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.99,383.67,386.27,0.81,2.7
2019-06-26 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.31,207.76,370.09,0.81,2.42
2019-06-27 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.13,78.54,361.21,0.86,2.07
2019-06-27 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.29,3.04,361.16,0.88,2.45
2019-06-27 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.66,0.0,359.01,0.92,2.22
2019-06-27 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.14,0.0,354.85,0.93,1.87
2019-06-27 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.91,0.0,359.9,0.93,1.76
2019-06-27 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.43,0.0,358.03,0.94,1.88
2019-06-27 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.52,0.0,380.44,0.94,1.61
2019-06-27 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.26,0.0,368.81,0.94,1.14
2019-06-27 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.15,0.0,370.52,0.95,1.27
2019-06-27 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.18,0.0,376.47,0.96,1.51
2019-06-27 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.37,14.64,385.25,0.89,0.97
2019-06-27 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.48,89.11,380.6,0.87,0.34
2019-06-27 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.95,177.87,394.27,0.87,0.63
2019-06-27 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.81,293.48,394.95,0.88,0.75
2019-06-27 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.53,489.83,394.38,0.8,0.41
2019-06-27 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.81,681.48,375.73,0.68,0.61
2019-06-27 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.69,741.91,397.41,0.7,0.69
2019-06-27 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.62,785.1,388.11,0.66,1.27
2019-06-27 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.8,773.76,380.13,0.67,2.18
2019-06-27 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.78,774.14,383.91,0.66,2.49
2019-06-27 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.31,701.8,392.96,0.67,3.0
2019-06-27 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.0,584.38,375.43,0.7,3.22
2019-06-27 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.36,378.64,378.42,0.81,3.1
2019-06-27 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.85,229.79,368.27,0.81,2.76
2019-06-28 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.06,75.16,366.81,0.85,2.29
2019-06-28 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.37,3.15,368.46,0.89,2.33
2019-06-28 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.49,0.0,368.29,0.93,1.67
2019-06-28 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.2,0.0,355.73,0.93,1.58
2019-06-28 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.46,0.0,353.11,0.93,2.06
2019-06-28 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.62,0.0,357.1,0.96,2.47
2019-06-28 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.9,0.0,369.74,0.95,2.63
2019-06-28 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.62,0.0,345.16,0.94,2.44
2019-06-28 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.18,0.0,339.72,0.94,2.35
2019-06-28 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.17,0.0,339.74,0.94,2.11
2019-06-28 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.03,17.2,357.73,0.85,1.19
2019-06-28 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.21,99.39,367.98,0.86,1.17
2019-06-28 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.74,258.18,371.82,0.85,1.19
2019-06-28 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.22,421.79,375.48,0.83,1.06
2019-06-28 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.97,648.64,350.37,0.71,0.57
2019-06-28 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,26.01,794.29,356.17,0.61,0.21
2019-06-28 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,27.07,887.88,364.02,0.55,0.33
2019-06-28 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,27.97,828.62,377.46,0.46,0.39
2019-06-28 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,27.87,649.14,383.87,0.47,0.5
2019-06-28 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,28.42,658.6,386.0,0.44,0.92
2019-06-28 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,28.73,546.58,399.8,0.47,1.8
2019-06-28 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,27.94,434.4,398.56,0.6,2.36
2019-06-28 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,27.75,353.07,383.39,0.64,1.59
2019-06-28 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,27.38,216.73,391.82,0.64,2.36
2019-06-29 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.88,79.39,381.46,0.67,2.98
2019-06-29 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.44,3.76,367.73,0.66,3.21
2019-06-29 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.36,0.0,362.71,0.69,3.4
2019-06-29 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.69,0.0,359.8,0.7,3.39
2019-06-29 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.21,0.0,365.91,0.69,3.25
2019-06-29 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.66,0.0,356.73,0.73,3.23
2019-06-29 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.65,0.0,368.22,0.73,3.43
2019-06-29 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.88,0.0,380.2,0.72,3.38
2019-06-29 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.7,0.0,381.39,0.74,3.19
2019-06-29 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.43,0.0,393.24,0.78,2.92
2019-06-29 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.41,5.35,397.52,0.81,2.76
2019-06-29 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.28,49.85,396.99,0.84,2.25
2019-06-29 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.52,193.43,381.66,0.86,0.97
2019-06-29 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.53,234.21,390.99,0.89,0.52
2019-06-29 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.55,475.42,391.01,0.8,0.95
2019-06-29 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.12,636.52,394.65,0.73,1.55
2019-06-29 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.1,474.29,408.77,0.73,1.98
2019-06-29 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,26.65,492.2,418.31,0.65,1.86
2019-06-29 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,27.44,545.28,416.82,0.64,2.36
2019-06-29 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,27.1,238.27,419.21,0.75,1.57
2019-06-29 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.67,288.13,403.4,0.83,2.73
2019-06-29 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.79,319.61,402.41,0.85,2.47
2019-06-29 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.95,329.8,388.36,0.77,0.25
2019-06-29 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.8,192.36,386.28,0.77,1.59
2019-06-30 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.55,58.22,383.95,0.79,2.47
2019-06-30 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.59,2.96,379.84,0.8,3.15
2019-06-30 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.67,0.0,377.81,0.85,3.41
2019-06-30 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.05,0.0,370.12,0.87,3.35
2019-06-30 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.67,0.0,374.58,0.86,3.02
2019-06-30 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.37,0.0,368.0,0.87,2.65
2019-06-30 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.14,0.0,372.45,0.86,2.7
2019-06-30 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.77,0.0,375.76,0.86,3.11
2019-06-30 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.79,0.0,365.13,0.87,3.73
2019-06-30 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.06,0.0,361.41,0.88,3.84
2019-06-30 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.86,19.79,355.31,0.77,2.43
2019-06-30 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.68,139.99,347.37,0.76,2.93
2019-06-30 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.87,298.43,350.5,0.72,3.58
2019-06-30 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.89,444.87,368.37,0.7,3.82
2019-06-30 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.03,516.87,376.0,0.68,3.53
2019-06-30 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.9,610.04,371.59,0.66,3.47
2019-06-30 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.83,600.05,375.06,0.69,3.13
2019-06-30 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.85,390.43,387.68,0.75,2.38
2019-06-30 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.45,272.17,383.1,0.75,3.4
2019-06-30 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.53,473.16,375.88,0.72,3.32
2019-06-30 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.47,354.97,376.97,0.68,2.75
2019-06-30 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.16,425.35,367.39,0.71,3.32
2019-06-30 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.57,267.06,374.71,0.81,2.93
2019-06-30 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.44,77.17,378.8,0.86,2.63
2019-07-01 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.96,30.88,385.68,0.83,3.07
2019-07-01 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.12,2.66,356.71,0.85,3.5
2019-07-01 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.96,0.0,354.48,0.89,2.8
2019-07-01 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.6,0.0,350.44,0.9,2.58
2019-07-01 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.05,0.0,332.45,0.9,3.19
2019-07-01 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,16.39,0.0,329.5,0.89,3.65
2019-07-01 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,16.41,0.0,324.68,0.89,4.05
2019-07-01 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,16.59,0.0,329.71,0.88,4.3
2019-07-01 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,16.53,0.0,328.42,0.89,4.37
2019-07-01 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,16.31,0.0,327.69,0.89,4.36
2019-07-01 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,17.91,21.92,325.19,0.82,4.04
2019-07-01 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,18.44,146.97,323.68,0.82,3.61
2019-07-01 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.04,322.37,324.99,0.81,3.14
2019-07-01 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.39,504.39,329.02,0.78,2.87
2019-07-01 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.66,666.03,335.38,0.67,3.02
2019-07-01 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.99,737.05,352.71,0.59,2.83
2019-07-01 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.87,798.3,356.17,0.57,2.05
2019-07-01 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.09,755.42,367.1,0.54,1.44
2019-07-01 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.05,575.53,376.34,0.57,0.87
2019-07-01 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.78,700.28,388.78,0.57,1.41
2019-07-01 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,26.06,527.78,381.82,0.54,0.89
2019-07-01 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,26.25,410.24,386.32,0.57,0.79
2019-07-01 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,26.51,393.59,370.68,0.59,1.0
2019-07-01 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.59,229.14,364.25,0.68,1.4
2019-07-02 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.36,77.56,366.03,0.72,1.67
2019-07-02 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.09,3.6,361.59,0.76,2.47
2019-07-02 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.21,0.0,357.41,0.81,2.77
2019-07-02 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.57,0.0,363.94,0.78,3.17
2019-07-02 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.25,0.0,361.98,0.77,3.52
2019-07-02 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.81,0.0,365.22,0.77,3.52
2019-07-02 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.89,0.0,371.04,0.75,3.25
2019-07-02 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.8,0.0,380.76,0.75,3.1
2019-07-02 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.37,0.0,374.28,0.77,3.04
2019-07-02 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.2,0.0,375.23,0.76,2.96
2019-07-02 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.58,12.24,375.78,0.7,2.86
2019-07-02 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.87,101.0,364.53,0.7,3.01
2019-07-02 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.71,256.96,365.93,0.69,2.54
2019-07-02 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.52,362.63,371.43,0.67,2.32
2019-07-02 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.98,267.39,384.14,0.67,2.69
2019-07-02 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.06,312.17,384.8,0.63,2.67
2019-07-02 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.43,417.3,385.66,0.61,2.53
2019-07-02 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.75,597.12,380.31,0.51,2.86
2019-07-02 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,26.8,875.68,366.95,0.46,3.49
2019-07-02 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,27.55,856.48,364.39,0.45,3.61
2019-07-02 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,28.45,759.59,365.05,0.44,3.53
2019-07-02 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,29.03,595.45,368.11,0.45,3.37
2019-07-02 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,28.11,407.34,369.12,0.52,2.44
2019-07-02 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,26.98,232.93,369.91,0.56,2.47
2019-07-03 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.81,65.66,380.32,0.58,2.69
2019-07-03 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.78,3.16,375.64,0.58,3.13
2019-07-03 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.46,0.0,370.8,0.67,2.99
2019-07-03 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.52,0.0,368.54,0.72,3.0
2019-07-03 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.02,0.0,366.97,0.73,3.0
2019-07-03 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.26,0.0,359.47,0.8,3.0
2019-07-03 06:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.94,0.0,358.53,0.81,2.93
2019-07-03 07:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.49,0.0,353.74,0.83,2.67
2019-07-03 08:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.82,0.0,351.09,0.84,2.43
2019-07-03 09:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,19.82,0.0,345.1,0.85,2.3
2019-07-03 10:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,20.96,20.18,344.34,0.76,1.85
2019-07-03 11:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.71,134.81,343.94,0.76,1.91
2019-07-03 12:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.3,306.07,343.84,0.72,1.26
2019-07-03 13:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.36,492.76,349.73,0.67,0.99
2019-07-03 14:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,26.97,657.19,355.93,0.56,0.82
2019-07-03 15:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,28.54,796.78,360.46,0.46,0.29
2019-07-03 16:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,28.99,889.43,364.41,0.46,0.21
2019-07-03 17:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,29.34,943.88,367.64,0.42,0.34
2019-07-03 18:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,29.71,921.85,372.39,0.42,0.85
2019-07-03 19:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,29.88,780.39,399.33,0.39,1.81
2019-07-03 20:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,29.79,563.04,398.22,0.39,2.49
2019-07-03 21:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,29.01,530.84,393.17,0.47,2.94
2019-07-03 22:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,27.7,326.57,398.57,0.58,2.06
2019-07-03 23:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,26.96,204.7,386.08,0.61,2.59
2019-07-04 00:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,25.47,85.24,372.73,0.67,2.93
2019-07-04 01:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,24.39,3.43,370.97,0.68,3.19
2019-07-04 02:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,23.45,0.0,375.01,0.74,3.2
2019-07-04 03:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.91,0.0,377.85,0.76,3.14
2019-07-04 04:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,22.46,0.0,375.2,0.77,3.1
2019-07-04 05:00:00,"(42.3736, -71.1097)",era5,39.39,-5.0,21.27,0.0,364.79,0.8,3.05
