,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),,
3/6/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.72,555.33,,
3/6/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.47,666.4,,
3/6/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.16,694.62,,
3/6/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.02,634.36,,
3/6/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,-3.53,615.85,,
3/6/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,-3.41,481.81,,
3/6/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,-3.31,319.34,,
3/6/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,-3.84,163.33,,
3/6/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,-3.98,33.96,,
3/7/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.13,0,,
3/7/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.2,0,,
3/7/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.29,0,,
3/7/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,-5.35,0,,
3/7/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,-5.7,0,,
3/7/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,-6.27,0,,
3/7/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,-5.68,0,,
3/7/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,-6.28,0,,
3/7/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,-6.63,0,,
3/7/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,-7.02,0,,
3/7/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,-6.56,0,,
3/7/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,-6.41,0,,
3/7/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,-6.06,18.89,,
3/7/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,-5.7,172.1,,
3/7/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.92,381.43,,
3/7/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,-3.26,552.89,,
3/7/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,-2.4,685.48,,
3/7/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,-1.65,726.98,,
3/7/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,-1.13,644.68,,
3/7/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.46,476.24,,
3/7/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.27,425.36,,
3/7/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.01,295.13,,
3/7/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.4,133.29,,
3/7/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.52,43.38,,
3/8/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.46,0,,
3/8/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.67,0,,
3/8/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,-1.06,0,,
3/8/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,-1.74,0,,
3/8/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,-1.89,0,,
3/8/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,-2.38,0,,
3/8/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,-2.9,0,,
3/8/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,-3.23,0,,
3/8/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,-3.42,0,,
3/8/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.17,0,,
3/8/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.57,0,,
3/8/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.68,0,,
3/8/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,-4.37,21.77,,
3/8/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,-2.85,186.94,,
3/8/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,-2.12,388.65,,
3/8/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.26,553.95,,
3/8/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,0.49,657.86,,
3/8/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,1.08,709.97,,
3/8/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,1.91,708.17,,
3/8/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,2.65,605.99,,
3/8/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,2.67,433.25,,
3/8/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,3.26,328.72,,
3/8/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,2.67,150.71,,
3/8/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,2.59,31.07,,
3/9/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,2.16,0,,
3/9/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,2.01,0,,
3/9/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,1.49,0,,
3/9/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,1.1,0,,
3/9/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,0.98,0,,
3/9/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,1.03,0,,
3/9/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,1.3,0,,
3/9/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,1.47,0,,
3/9/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,1.03,0,,
3/9/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,1.07,0,,
3/9/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.31,0,,
3/9/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.27,0,,
3/9/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.3,24.58,,
3/9/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,0.77,185.44,,
3/9/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,1.95,383.91,,
3/9/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,3.61,557.77,,
3/9/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,3.93,687.91,,
3/9/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,4.93,760.93,,
3/9/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,6.32,768.2,,
3/9/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,7.08,712.39,,
3/9/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,6.45,593.79,,
3/9/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,5.29,425.31,,
3/9/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,5.04,229.59,,
3/9/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,4.71,49.44,,
3/10/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,3.37,0,,
3/10/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,2.68,0,,
3/10/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,2.48,0,,
3/10/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,2.31,0,,
3/10/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,2.25,0,,
3/10/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,2.44,0,,
3/10/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,2.8,0,,
3/10/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,3.09,0,,
3/10/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,3.23,0,,
3/10/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,2.31,0,,
3/10/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,2.23,0,,
3/10/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,2.59,0,,
3/10/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,2.98,2.13,,
3/10/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,3.59,13.96,,
3/10/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,4.02,21.36,,
3/10/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,4.64,54.85,,
3/10/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,5.09,137.24,,
3/10/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,5.81,138.38,,
3/10/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,6.55,230.65,,
3/10/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,6.85,225.44,,
3/10/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,6.96,173.22,,
3/10/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,7.14,118.69,,
3/10/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,4.88,68.18,,
3/10/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,4.91,17.84,,
3/11/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,5.45,0,,
3/11/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,4.15,0,,
3/11/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,4.13,0,,
3/11/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,4.57,0,,
3/11/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,4.95,0,,
3/11/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,5.34,0,,
3/11/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,5.37,0,,
3/11/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,5.35,0,,
3/11/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,5.27,0,,
3/11/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,5.32,0,,
3/11/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,4.23,0,,
3/11/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,4.12,0,,
3/11/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,4.22,27.69,,
3/11/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,4.94,194.43,,
3/11/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,5.79,388.73,,
3/11/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,7.26,568.27,,
3/11/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,8,691.12,,
3/11/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,8.77,762.34,,
3/11/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,9.98,762.61,,
3/11/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,10.3,693.71,,
3/11/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,10.53,591.48,,
3/11/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,10.61,425.34,,
3/11/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,10.38,231.81,,
3/11/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,9.72,52.49,,
3/12/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,8.75,0,,
3/12/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,7.83,0,,
3/12/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,7.71,0,,
3/12/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,6.55,0,,
3/12/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,5.64,0,,
3/12/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,4.06,0,,
3/12/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,3.33,0,,
3/12/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,2.86,0,,
3/12/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,2.44,0,,
3/12/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,1.9,0,,
3/12/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,1.39,0,,
3/12/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,1.34,0,,
3/12/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,1.61,32.6,,
3/12/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,2.13,202.91,,
3/12/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,2.59,395.01,,
3/12/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,3.51,493.85,,
3/12/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,4.03,608.13,,
3/12/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,4.72,682.95,,
3/12/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,5.24,748.17,,
3/12/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,5.77,711.72,,
3/12/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,6.12,600.51,,
3/12/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,6.36,429.74,,
3/12/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,5.48,241.24,,
3/12/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,4.9,56.38,,
3/13/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,4.16,0,,
3/13/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,3.37,0,,
3/13/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,2.7,0,,
3/13/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,1.68,0,,
3/13/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,1.17,0,,
3/13/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,0.86,0,,
3/13/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,0.44,0,,
3/13/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,0.28,0,,
3/13/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.21,0,,
3/13/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.99,0,,
3/13/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,-2.25,0,,
3/13/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,-1.95,0,,
3/13/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,-1.76,34.68,,
3/13/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,0.07,207.22,,
3/13/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,1.52,410.27,,
3/13/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,3.69,584.71,,
3/13/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,4.2,709.67,,
3/13/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,5.19,761.97,,
3/13/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,5.65,736.97,,
3/13/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,5.99,649.48,,
3/13/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,6.03,530.9,,
3/13/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,5.67,380.49,,
3/13/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,4.84,133.73,,
3/13/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,4.76,32.81,,
3/14/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,4.68,0,,
3/14/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,4.83,0,,
3/14/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,4.98,0,,
3/14/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,4.77,0,,
3/14/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,5.06,0,,
3/14/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,5.03,0,,
3/14/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,4.82,0,,
3/14/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,4.9,0,,
3/14/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,4.95,0,,
3/14/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,4.77,0,,
3/14/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,4.73,0,,
3/14/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,4.9,0,,
3/14/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,4.66,28.66,,
3/14/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,4.98,138.38,,
3/14/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,5.87,314.59,,
3/14/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,7.66,525.68,,
3/14/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,8.29,633.18,,
3/14/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,9.59,676.44,,
3/14/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,10.19,666.73,,
3/14/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,10.73,648.64,,
3/14/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,10.5,537.04,,
3/14/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,10.2,381.96,,
3/14/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,9.35,209.01,,
3/14/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,9.38,50.46,,
3/15/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,9.09,0,,
3/15/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,9.35,0,,
3/15/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,9.31,0,,
3/15/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,9.43,0,,
3/15/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,9.53,0,,
3/15/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,9.68,0,,
3/15/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,9.78,0,,
3/15/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,9.64,0,,
3/15/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,9.49,0,,
3/15/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,9.44,0,,
3/15/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,10.32,0,,
3/15/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,10.46,0,,
3/15/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,10.8,31.01,,
3/15/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,11.27,110.98,,
3/15/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,13.1,301.01,,
3/15/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,15.07,438.35,,
3/15/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,16.14,477.49,,
3/15/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,16.74,371.22,,
3/15/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,17.15,303.54,,
3/15/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,17.18,359.12,,
3/15/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,16.7,342.64,,
3/15/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,15.92,186.29,,
3/15/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,15.84,156.3,,
3/15/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,14.79,42.34,,
3/16/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,16.11,0,,
3/16/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,15.51,0,,
3/16/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,15.3,0,,
3/16/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,15.25,0,,
3/16/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,13.82,0,,
3/16/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,12.15,0,,
3/16/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,11.04,0,,
3/16/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,10.55,0,,
3/16/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,9.62,0,,
3/16/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,8.37,0,,
3/16/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,7.64,0,,
3/16/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,7.36,0,,
3/16/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,7.22,44.36,,
3/16/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,7.43,224.69,,
3/16/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,7.58,414.55,,
3/16/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,8.29,564.79,,
3/16/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,8.38,603.5,,
3/16/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,8.64,661.96,,
3/16/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,8.71,684.53,,
3/16/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,8.7,593.65,,
3/16/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,8.69,436.31,,
3/16/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,8.39,266.7,,
3/16/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,7.62,196.11,,
3/16/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,6.99,57.28,,
3/17/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,6.11,0,,
3/17/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,5.77,0,,
3/17/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,5.16,0,,
3/17/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,4.23,0,,
3/17/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,3.86,0,,
3/17/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,3.01,0,,
3/17/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,2.53,0,,
3/17/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,2.09,0,,
3/17/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,2,0,,
3/17/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,1.42,0,,
3/17/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,0.69,0,,
3/17/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,0.66,0,,
3/17/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,1.02,48.96,,
3/17/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,1.88,231.96,,
3/17/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,2.45,405.01,,
3/17/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,3.41,526.83,,
3/17/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,3.75,540.53,,
3/17/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,4.53,645.64,,
3/17/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,5.04,619.87,,
3/17/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,5.32,597.18,,
3/17/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,6.09,544.01,,
3/17/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,6.48,380.81,,
3/17/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,6.17,225.51,,
3/17/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,5.84,60.92,,
3/18/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,5.18,0.03,,
3/18/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,4.16,0,,
3/18/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,3.44,0,,
3/18/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,2.29,0,,
3/18/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,1.91,0,,
3/18/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,1.43,0,,
3/18/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,0.53,0,,
3/18/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,0.15,0,,
3/18/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,0.11,0,,
3/18/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,-0.06,0,,
3/18/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,0.02,0,,
3/18/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,0.16,0,,
3/18/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,0.02,50.01,,
3/18/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,1.22,236.38,,
3/18/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,2.37,444.62,,
3/18/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,3.74,623.5,,
3/18/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,4.42,752.7,,
3/18/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,5.39,773.72,,
3/18/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,5.83,613.7,,
3/18/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,6.11,441.74,,
3/18/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,5.94,428.57,,
3/18/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,5.89,252.66,,
3/18/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,5.9,166.59,,
3/18/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,6,63.13,,
3/19/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,5.61,0.03,,
3/19/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,4.91,0,,
3/19/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,4.26,0,,
3/19/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,3.29,0,,
3/19/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,2.65,0,,
3/19/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,1.8,0,,
3/19/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,1.54,0,,
3/19/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,1.46,0,,
3/19/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,1.31,0,,
3/19/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,0.96,0,,
3/19/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,0.44,0,,
3/19/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,0.41,0,,
3/19/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,0.41,56.04,,
3/19/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,2.14,242.06,,
3/19/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,3.38,442.02,,
3/19/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,4.93,614.04,,
3/19/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,5.62,740.89,,
3/19/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,6.68,790.91,,
3/19/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,7.25,694.47,,
3/19/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,7.64,546.76,,
3/19/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,7.69,451.96,,
3/19/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,7.61,311.57,,
3/19/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,7.09,195.88,,
3/19/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,6.96,60.17,,
3/20/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,6.14,0.06,,
