datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),wind_speed (m/s),surface_pressure (Pa)
1/23/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,2.39,1.03,5.8,97397.67
1/23/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,2.25,0.92,5.92,97439.88
1/23/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,2.66,0.43,7.48,97538.93
1/23/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,2.94,1.3,7.92,97626.7
1/23/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,1.43,0.21,8.47,97672.53
1/23/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,0.98,-1.32,7.62,97754.16
1/23/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,1.36,-1.95,7.27,97870.23
1/23/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,1.32,-2.28,7.15,97997.74
1/23/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,0.56,-2.72,7.34,98128.19
1/23/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,0.23,-2.72,5.53,98319.52
1/23/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-0.14,-3.07,5.94,98463.31
1/24/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-0.5,-3.38,6.13,98568.07
1/24/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-0.69,-3.5,6,98657.49
1/24/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-1.15,-3.52,5.67,98724.63
1/24/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-0.94,-3.47,5.28,98803.55
1/24/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-0.89,-3.3,4.17,98859.04
1/24/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-0.76,-3.28,4.59,98890.96
1/24/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-0.84,-3.35,4.15,98952.17
1/24/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-0.84,-3.44,3.86,99017.29
1/24/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-1.09,-3.43,3.46,99072.3
1/24/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-1.11,-3.7,3.3,99135.79
1/24/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-1.62,-3.66,3.55,99177.45
1/24/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-1.76,-3.52,3.17,99178.11
1/24/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-1.76,-3.52,3.11,99203.87
1/24/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-1.73,-3.43,3,99250.25
1/24/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-1.76,-3.5,3.43,99306.51
1/24/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-1.66,-3.39,3.52,99345.07
1/24/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-1.45,-3.51,3.36,99349.65
1/24/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-1.18,-3.62,3.21,99334.58
1/24/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-1,-4.07,3.54,99272.55
1/24/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-1.19,-4.23,4.05,99271.1
1/24/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-1.15,-4.21,4.39,99304.87
1/24/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-1.35,-4.19,4.23,99380.2
1/24/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-1.51,-4.69,3.57,99469.26
1/24/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-1.31,-4.51,2.33,99522.2
1/25/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-2.69,-4.43,1.66,99562.08
1/25/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-2.99,-4.55,2.11,99672.1
1/25/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-2.1,-4.26,1.98,99675.73
1/25/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-1.81,-4.2,1.75,99693.27
1/25/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-2.06,-4.21,2,99770.43
1/25/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-1.7,-4.01,1.66,99792.13
1/25/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-2.34,-3.88,1.57,99801.17
1/25/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-2.61,-4.06,1.65,99851.99
1/25/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-2.98,-4.19,1.67,99867.18
1/25/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-3.74,-4.5,1.76,99904.37
1/25/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-3.85,-5.19,2.2,99916.71
1/25/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-4.05,-5.49,1.99,99981.49
1/25/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-4.2,-5.56,1.57,100005.69
1/25/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-4.15,-5.63,1.73,100019.67
1/25/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-3.39,-5.49,2.75,100055.7
1/25/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-1.7,-4.93,3.31,100070.18
1/25/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-0.84,-5.04,4.07,100079.62
1/25/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,0.24,-4.75,4.39,100041.03
1/25/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,1.19,-4.22,4.55,99905.64
1/25/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,2.22,-3.79,4.73,99806.61
1/25/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,3.51,-3.26,4.96,99736.96
1/25/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,4.67,-2.7,4.86,99686.17
1/25/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,3.65,-2.48,3.95,99637.11
1/25/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,2.51,-2.73,3.56,99635.84
1/26/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,1.63,-2.81,3.6,99702.98
1/26/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,1.27,-2.82,3.7,99733.24
1/26/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,1.01,-2.84,3.87,99720.59
1/26/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,0.71,-2.59,3.81,99704.62
1/26/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,0.8,-2.1,3.77,99686.17
1/26/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,1.04,-1.69,3.77,99658.33
1/26/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,0.96,-1.45,3.96,99621.41
1/26/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,1.07,-1.45,4.29,99619.8
1/26/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,1.39,-1.54,4.52,99602.68
1/26/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,1.88,-1.46,4.73,99625.1
1/26/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,2.19,-2.13,5.47,99620.69
1/26/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,2.17,-2.38,5.07,99687.5
1/26/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,2.13,-2.57,4.8,99712.86
1/26/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,2.08,-2.78,4.61,99723.19
1/26/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,3.5,-2.19,5.1,99715.11
1/26/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,6.47,-1.44,5.61,99729.84
1/26/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,8.07,-1.23,6.14,99724.57
1/26/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,10.12,-0.76,6.69,99654.9
1/26/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,11.06,-0.97,7,99539.65
1/26/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,11.79,-1.25,7,99443.47
1/26/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,12.28,-1.67,6.56,99367.7
1/26/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,12.65,-1.86,6.49,99297.84
1/26/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,11.29,-1.9,5.66,99267.32
1/26/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,10.06,-2.16,6,99235.75
1/27/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,10.08,-2.83,6.96,99220.39
1/27/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,10.31,-3,7.58,99216.03
1/27/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,10.16,-3.15,7.86,99190.79
1/27/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,10.18,-3.1,8.24,99164.59
1/27/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,10.22,-2.93,8.36,99130.2
1/27/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,9.77,-2.74,8.25,99088.33
1/27/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,9.93,-3.23,8.53,99055.13
1/27/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,9.95,-3.3,8.62,99024.38
1/27/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,9.83,-2.78,8.54,99009.36
1/27/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,9.27,-1.45,8.3,99017.62
1/27/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,9.14,0.14,8.38,98997.06
1/27/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,8.75,1.15,8.11,99035.51
1/27/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,8.11,1.93,7.49,99047.86
1/27/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,7.85,2.13,6.99,99038.95
1/27/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,7.87,2.84,6.76,99033.11
1/27/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,8.19,4.02,6.69,99075.35
1/27/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,8.41,4.7,6.5,99096.54
1/27/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,8.53,5.66,6.08,99073.86
1/27/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,8.75,5.86,6.08,99033.76
1/27/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,9.19,6.16,5.54,99008.15
1/27/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,10.06,6.31,4.88,98999.38
1/27/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,10.68,4.95,4.06,99057
1/27/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,8.87,1.64,3.31,99106.97
1/27/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,6.24,0.47,2.49,99214.29
1/28/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,3.82,-1.38,2.43,99326.82
1/28/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,1.15,-3.07,3.05,99393.32
1/28/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-0.21,-3.86,2.96,99429.89
1/28/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-1.39,-4.46,2.91,99447.85
1/28/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-1.38,-4.41,2.96,99438.75
1/28/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-1.31,-4.47,2.61,99438.7
1/28/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-1.58,-4.56,2.36,99452.26
1/28/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-1.69,-4.52,2.51,99478.23
1/28/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-1.64,-4.51,2.35,99486.36
1/28/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-1.51,-4.53,2.25,99486.92
1/28/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-2.23,-4.95,2.5,99480.53
1/28/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-1.71,-4.59,2.57,99506.81
1/28/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-1.05,-4.13,2.22,99562.25
1/28/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-1.55,-4.04,2.59,99586.86
1/28/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-0.09,-3.14,2.14,99611.91
1/28/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,3.44,-1.56,1.17,99630.42
1/28/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,4.82,-1.36,0.71,99657.33
1/28/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,6.8,-1.56,0.63,99638.2
1/28/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,8.06,-0.48,0.93,99556.84
1/28/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,8.79,-0.26,1.63,99481.58
1/28/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,9.39,-0.3,2.41,99444.7
1/28/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,9.35,-0.48,2.68,99437.05
1/28/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,7.35,0.29,1.83,99449.01
1/28/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,7.32,-0.86,0.9,99430.51
1/29/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,6.78,-0.52,0.44,99467.33
1/29/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,4.07,-1.32,1.29,99462.73
1/29/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,1.01,-2.16,2.18,99461.36
1/29/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,0.09,-1.82,2.07,99450.71
1/29/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-0.28,-1.69,2.43,99459.24
1/29/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-0.42,-1.64,2.82,99458.15
1/29/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-0.56,-1.82,3.05,99454.39
1/29/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-0.94,-2.07,3.02,99441.14
1/29/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-1.3,-2.2,2.47,99422.15
1/29/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-1.41,-2.35,2.02,99395.65
1/29/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-2.24,-2.66,1.9,99370.14
1/29/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-1.54,-1.9,2.03,99325.6
1/29/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-1.12,-1.64,2.01,99311.69
1/29/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-0.97,-1.68,2.39,99336.19
1/29/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-1.09,-2.08,3.6,99356.56
1/29/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-1.33,-2.96,4.73,99411.62
1/29/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-1.62,-3.39,5.31,99460.55
1/29/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-2.07,-4.05,5.56,99485.53
1/29/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-2.27,-4.54,5.66,99449.37
1/29/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-1.71,-4.82,6.13,99419.99
1/29/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-1.81,-5,6.35,99408.6
1/29/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-2.17,-4.47,5.97,99428.38
1/29/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-2.47,-5.1,5.09,99500.8
1/29/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-3.01,-5.57,4.34,99596.6
1/30/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-3.48,-6.31,4.55,99670.85
1/30/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-3.72,-7.32,5.35,99714.87
1/30/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-4.13,-8.47,5.84,99763.23
1/30/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-5.03,-9.69,5.72,99800.68
1/30/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-5.37,-10.12,5.61,99829.77
1/30/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-5.75,-10.74,5.64,99863.74
1/30/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-5.96,-11.05,5.27,99881.12
1/30/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-6.08,-11.17,4.45,99888.48
1/30/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-6.37,-11.53,3.8,99935.55
1/30/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-6.86,-11.51,2.95,99951.49
1/30/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-6.82,-10.56,1.46,99951.56
1/30/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-7.23,-10.41,1.71,99968.85
1/30/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-7.22,-10.22,1.66,100029.52
1/30/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-7.26,-9.92,1.52,100035.81
1/30/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-5.59,-9.38,1.82,100070.45
1/30/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-4.02,-9.05,2.81,100182.89
1/30/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-3.46,-9.73,3.3,100150.66
1/30/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-2.87,-10.24,3.25,100092.33
1/30/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-2.68,-10.39,3.03,99969.53
1/30/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-2.51,-10.4,3.63,99928.45
1/30/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-2.19,-10.36,3.31,99839.95
1/30/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-1.95,-10.3,2.56,99764.88
1/30/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-2.67,-10.13,2.14,99735.57
1/30/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-4.05,-9.87,1.85,99683.78
1/31/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-4.14,-9.74,2.42,99643.39
1/31/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-3.74,-9.66,2.7,99564.31
1/31/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-3.53,-9.56,3.42,99522.91
1/31/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-3.14,-8.99,4.53,99386.38
1/31/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-2.93,-8.67,5.34,99271.41
1/31/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-3.03,-8.59,5.78,99146.43
1/31/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-2.73,-8.56,5.81,99108.77
1/31/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-2.09,-8.49,6.16,99054.02
1/31/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-1.5,-8.42,6.66,98913.09
1/31/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-1.29,-8.63,6.84,98794.25
1/31/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-0.39,-8.52,6.99,98702.5
1/31/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-0.16,-8.64,7.43,98541.77
1/31/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-0.11,-8.66,7.97,98431.31
1/31/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,0.07,-8.57,7.98,98296.2
1/31/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,0.39,-8.12,8.19,98232.34
1/31/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,2.24,-7.23,7.74,98100.3
1/31/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,3.3,-6.78,8.66,98024.83
1/31/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,4.88,-5.66,9.18,97944
1/31/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,5.48,-5.12,9.6,97811.55
1/31/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,6.27,-4.41,8.94,97752.55
1/31/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,6.41,-3.89,7.38,97698.09
1/31/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,6.62,-3.43,6.88,97736.76
1/31/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,5.84,-3.06,5.28,97760.75
1/31/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,5.46,-2.9,4.72,97843.5
2/1/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,5.15,-2.79,4.5,97950.4
2/1/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,4.77,-2.35,4.09,97971.02
2/1/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,4.42,-2.12,3.74,97956.14
2/1/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,4.13,-1.78,3.62,97966.98
2/1/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,3.97,-1.42,3.54,97963.84
2/1/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,3.65,-0.94,3.53,97979.23
2/1/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,3.36,-0.73,3.52,98005.83
2/1/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,3.18,-0.59,3.24,97971.36
2/1/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,2.88,-0.6,3.54,97975.63
2/1/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,2.85,-0.61,3.83,97980.33
2/1/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,1.75,-0.97,3.65,97978.38
2/1/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,1.25,-1.19,3.92,98045.87
2/1/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,1.12,-1.81,4.01,98059.55
2/1/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,1.07,-2.71,4.27,98110.02
2/1/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,1.78,-3.8,5.36,98157.16
2/1/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,1.63,-4.62,5.97,98232.84
2/1/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,2.09,-4.14,6.87,98360.48
2/1/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,1.47,-5.14,7.16,98436.95
2/1/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,0.14,-7.04,7.32,98501.21
2/1/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-1.1,-8.7,7.49,98562.23
2/1/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-3,-11.14,7.49,98673.81
2/1/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-5.14,-12.65,7.49,98797.29
2/1/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-7.53,-14.08,6.79,98908.16
2/1/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-8.72,-14.86,6.8,99057.71
2/2/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-9.46,-15.19,6.74,99168.7
2/2/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-9.65,-15.12,6.46,99290.83
2/2/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-9.94,-15.51,6.51,99393.27
2/2/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-10.27,-15.83,6.58,99494.79
2/2/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-10.01,-15.88,6.52,99544.34
2/2/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-10.13,-16.37,6.36,99606.04
2/2/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-10.34,-16.5,6.09,99638.14
2/2/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-10.52,-16.43,5.72,99691.04
2/2/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-10.72,-16.46,5.56,99744.48
2/2/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-10.78,-16.53,5.47,99806.11
2/2/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-10.63,-16.04,4.77,99882.24
2/2/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-10.74,-15.33,4.59,99944.06
2/2/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-11.05,-14.94,4.47,100006.9
2/2/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-11.63,-14.88,4.62,100054.92
2/2/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-11.26,-14.85,5.2,100114.18
2/2/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-10.12,-14.74,5.17,100190.15
2/2/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-9.26,-15.11,4.96,100239.34
2/2/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-8.42,-15.32,4.9,100255.2
2/2/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-8.05,-15.48,4.84,100184.09
2/2/2018 19:00,"(41.01, -85.21)",era5,249.23,-5,-8.02,-15.86,4.71,100097.39
2/2/2018 20:00,"(41.01, -85.21)",era5,249.23,-5,-7.48,-16.02,4.23,100027.88
2/2/2018 21:00,"(41.01, -85.21)",era5,249.23,-5,-7.32,-16.53,4.3,100000.55
2/2/2018 22:00,"(41.01, -85.21)",era5,249.23,-5,-8.35,-17.17,4.23,100033.1
2/2/2018 23:00,"(41.01, -85.21)",era5,249.23,-5,-8.8,-17.66,3.49,100031.48
2/3/2018 0:00,"(41.01, -85.21)",era5,249.23,-5,-9.34,-17.83,2.69,99967.85
2/3/2018 1:00,"(41.01, -85.21)",era5,249.23,-5,-9.74,-17.96,2.7,99963.81
2/3/2018 2:00,"(41.01, -85.21)",era5,249.23,-5,-10.1,-17.94,2.9,99936.96
2/3/2018 3:00,"(41.01, -85.21)",era5,249.23,-5,-10.19,-17.48,3.49,99902.83
2/3/2018 4:00,"(41.01, -85.21)",era5,249.23,-5,-10.09,-17.29,3.73,99885.09
2/3/2018 5:00,"(41.01, -85.21)",era5,249.23,-5,-9.73,-17.05,4.03,99823.7
2/3/2018 6:00,"(41.01, -85.21)",era5,249.23,-5,-9.36,-16.51,4.17,99774.65
2/3/2018 7:00,"(41.01, -85.21)",era5,249.23,-5,-8.37,-15.79,3.89,99706.69
2/3/2018 8:00,"(41.01, -85.21)",era5,249.23,-5,-7.58,-14.5,3.93,99647.45
2/3/2018 9:00,"(41.01, -85.21)",era5,249.23,-5,-6.71,-13.51,3.87,99614.04
2/3/2018 10:00,"(41.01, -85.21)",era5,249.23,-5,-6.33,-12.05,3.86,99546.2
2/3/2018 11:00,"(41.01, -85.21)",era5,249.23,-5,-6.16,-12.01,4.03,99532.59
2/3/2018 12:00,"(41.01, -85.21)",era5,249.23,-5,-6.09,-11.99,4.03,99490.51
2/3/2018 13:00,"(41.01, -85.21)",era5,249.23,-5,-5.86,-11.86,4.35,99437.49
2/3/2018 14:00,"(41.01, -85.21)",era5,249.23,-5,-5.57,-11.74,5.05,99399.23
2/3/2018 15:00,"(41.01, -85.21)",era5,249.23,-5,-3.75,-11.15,5.94,99356.31
2/3/2018 16:00,"(41.01, -85.21)",era5,249.23,-5,-2.57,-10.89,6.36,99277.6
2/3/2018 17:00,"(41.01, -85.21)",era5,249.23,-5,-1.14,-10.55,6.59,99159.2
2/3/2018 18:00,"(41.01, -85.21)",era5,249.23,-5,-0.24,-10.71,6.42,99011.72
